from,to
"Neisseria animalis","Neisseria animalis ATCC 49930"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Anatum CVM 33822"
"Leptospira interrogans","Leptospira interrogans serovar Lai str. 56601"
"Novosphingobium sp. ABRDHK2","Novosphingobium sp. ABRDHK2"
"Halomonas sp. GFAJ-1","Halomonas sp. GFAJ-1"
"Streptococcus sp. oral taxon 431","Streptococcus sp. oral taxon 431 F0610 (5-114)"
"Aeromonas caviae","Aeromonas caviae KAM376"
"Streptococcus cristatus","Streptococcus cristatus ATCC 51100 NCTC12479"
"Lacrimispora saccharolytica","Lacrimispora saccharolytica FDAARGOS_1340"
"Campylobacter sputorum","Campylobacter sputorum bv. sputorum RM3237"
"Nocardioides sp. zg-1228","Nocardioides sp. zg-1228"
"Shewanella putrefaciens","Shewanella putrefaciens FDAARGOS_681"
"Vibrio anguillarum","Vibrio anguillarum DSM 21597"
"Campylobacter jejuni","Campylobacter jejuni subsp. jejuni NCTC 11168-GSv"
"Treponema pallidum","Treponema pallidum subsp. pallidum PT_SIF1242"
"Xanthomonas oryzae","Xanthomonas oryzae pv. oryzae PXO282"
"Bordetella pertussis","Bordetella pertussis VA-150"
"Histophilus somni","Histophilus somni USDA-ARS-USMARC-63370"
"Finegoldia magna","Finegoldia magna FDAARGOS_764"
"[Haemophilus] ducreyi","[Haemophilus] ducreyi NCTC11483"
"Variovorax paradoxus","Variovorax paradoxus S110"
"Vibrio coralliilyticus","Vibrio coralliilyticus OCN014"
"Bifidobacterium breve","Bifidobacterium breve JCM 7017"
"Lactiplantibacillus plantarum","Lactiplantibacillus plantarum 8P-A3"
"Escherichia coli","Escherichia coli 114"
"Kluyvera intermedia","Kluyvera intermedia NCTC12125"
"Mycobacterium tuberculosis","Mycobacterium tuberculosis KIT87190"
"Staphylococcus aureus","Staphylococcus aureus USA300-SUR16"
"Serratia plymuthica","Serratia plymuthica 3Re4-18"
"Acinetobacter baumannii","Acinetobacter baumannii EH"
"Mycobacterium tuberculosis","Mycobacterium tuberculosis H37Ra"
"Actinotignum schaalii","Actinotignum schaalii CCUG 27420"
"Buchnera aphidicola","Buchnera aphidicola (Aphis helianthi) Ahe"
"Streptomyces rectiverticillatus","Streptomyces rectiverticillatus B15-08"
"Aeromonas allosaccharophila","Aeromonas allosaccharophila FDAARGOS_933"
"Francisella tularensis","Francisella tularensis T01"
"Streptococcus salivarius","Streptococcus salivarius HSISS4"
"Escherichia coli","Escherichia coli BR64-DEC"
"Wolbachia pipientis","Wolbachia pipientis wAlbB"
"Dehalococcoides mccartyi","Dehalococcoides mccartyi GY50"
"Helicobacter bilis","Helicobacter bilis AAQJH"
"Escherichia coli","Escherichia coli Ecol_732"
"Sinorhizobium fredii","Sinorhizobium fredii CCBAU 83666"
"Mesoplasma florum","Mesoplasma florum BARC 787"
"Mycobacteroides abscessus","Mycobacteroides abscessus subsp. abscessus DJO-44274"
"Escherichia coli","Escherichia coli O157:H7 F6667"
"Kocuria flava","Kocuria flava HO-9041"
"Campylobacter jejuni","Campylobacter jejuni CJ677CC073"
"Klebsiella pneumoniae","Klebsiella pneumoniae C2660"
"Aquimarina sp. BL5","Aquimarina sp. BL5"
"Formosa sediminum","Formosa sediminum PS13"
"Rhodococcus sp. ZPP","Rhodococcus sp. ZPP"
"Sphingobium sp. TKS","Sphingobium sp. TKS"
"Clostridioides difficile","Clostridioides difficile Z31"
"Aeromonas jandaei","Aeromonas jandaei 3348"
"Lactiplantibacillus pentosus","Lactiplantibacillus pentosus ZFM94"
"Latilactobacillus sakei","Latilactobacillus sakei LK-145"
"Achromobacter insolitus","Achromobacter insolitus LCu2"
"Methanobacterium subterraneum","Methanobacterium subterraneum A8p"
"Bdellovibrio bacteriovorus","Bdellovibrio bacteriovorus str. Tiberius"
"Epilithonimonas vandammei","Epilithonimonas vandammei H6466"
"Enterococcus faecium","Enterococcus faecium BA17124"
"Cupriavidus taiwanensis","Cupriavidus taiwanensis LMG 19424"
"Enterobacter cloacae","Enterobacter cloacae 388"
"Pontibacter actiniarum","Pontibacter actiniarum DSM 19842"
"Bordetella pertussis","Bordetella pertussis VA-194"
"Ruminococcus albus","Ruminococcus albus 7 = DSM 20455"
"Lysinibacillus macroides","Lysinibacillus macroides FDAARGOS_925"
"Campylobacter jejuni","Campylobacter jejuni CJ677CC527"
"Enterococcus hirae","Enterococcus hirae 13344"
"Janthinobacterium sp. B9-8","Janthinobacterium sp. B9-8"
"Pseudomonas fluorescens","Pseudomonas fluorescens DR397"
"Streptococcus milleri","Streptococcus milleri NCTC10708"
"Rhizobacter sp. AJA081-3","Rhizobacter sp. AJA081-3"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Newport 0307-213"
"Streptococcus agalactiae","Streptococcus agalactiae C001"
"Dickeya fangzhongdai","Dickeya fangzhongdai PA1"
"Enterobacter hormaechei","Enterobacter hormaechei subsp. steigerwaltii ME-1"
"Marinobacter sp. LQ44","Marinobacter sp. LQ44"
"Synechococcus sp. NIES-970","Synechococcus sp. NIES-970"
"Bacillus sp. SB49","Bacillus sp. SB49"
"Helicobacter pylori","Helicobacter pylori GCT 27"
"Salmonella enterica","Salmonella enterica 2010K-2370"
"Enterococcus hirae","Enterococcus hirae ATCC 9790"
"Streptococcus acidominimus","Streptococcus acidominimus NCTC11291"
"Piscirickettsia salmonis","Piscirickettsia salmonis Psal-114"
"Spiroplasma corruscae","Spiroplasma corruscae EC-1"
"Escherichia coli","Escherichia coli S17-20"
"Escherichia coli","Escherichia coli O157:H7 NE 1092-2"
"Blochmannia endosymbiont of Polyrhachis (Hedomyrma) turneri","Blochmannia endosymbiont of Polyrhachis (Hedomyrma) turneri 675"
"Enterococcus faecium","Enterococcus faecium FS 86"
"Salmonella bongori","Salmonella bongori serovar 66:z41:- str. SA19983605"
"Vibrio campbellii","Vibrio campbellii LA16-V1"
"Flavonifractor plautii","Flavonifractor plautii JCM32125"
"Staphylococcus aureus","Staphylococcus aureus USA300-ISMMS1"
"Leuconostoc gelidum","Leuconostoc gelidum subsp. gelidum TMW 2.1618"
"Pseudoalteromonas rubra","Pseudoalteromonas rubra SCSIO 6842"
"Rickettsiales endosymbiont of Stachyamoeba lipophora","Rickettsiales endosymbiont of Stachyamoeba lipophora RICK01"
"Listeria monocytogenes","Listeria monocytogenes N53-1"
"Actinomyces weissii","Actinomyces weissii CCUG 61299"
"Celeribacter manganoxidans","Celeribacter manganoxidans DY25"
"Candidatus Hamiltonella defensa","Candidatus Hamiltonella defensa (Bemisia tabaci) MEAM1"
"Microcella alkaliphila","Microcella alkaliphila JAM AC0309"
"Corynebacterium kutscheri","Corynebacterium kutscheri NCTC949"
"Pyrolobus fumarii","Pyrolobus fumarii 1A"
"Aphanizomenon flos-aquae","Aphanizomenon flos-aquae AFA_KM1/D3"
"Escherichia coli","Escherichia coli 210205630"
"Bacillus subtilis","Bacillus subtilis PY79"
"Streptomyces sp. INR7","Streptomyces sp. INR7"
"Bacillus subtilis","Bacillus subtilis BS16045"
"Lysobacter gummosus","Lysobacter gummosus 3.2.11"
"Burkholderia glumae","Burkholderia glumae AU6208"
"Altererythrobacter atlanticus","Altererythrobacter atlanticus 26DY36"
"Erysipelothrix piscisicarius","Erysipelothrix piscisicarius 15TAL0474"
"Agrobacterium fabrum","Agrobacterium fabrum 12D13"
"Clostridium perfringens","Clostridium perfringens ATCC 13124"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Uganda CVM 22437"
"Neisseria gonorrhoeae","Neisseria gonorrhoeae 07_302p"
"Candidatus Hamiltonella defensa","Candidatus Hamiltonella defensa A2C"
"Bacillus gobiensis","Bacillus gobiensis FJAT-4402"
"Escherichia coli","Escherichia coli EC42405"
"Escherichia coli","Escherichia coli 113"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Enteritidis str. P125109"
"Corynebacterium pseudotuberculosis","Corynebacterium pseudotuberculosis 262"
"Bacillus velezensis","Bacillus velezensis UCMB5033"
"Escherichia coli","Escherichia coli K-12 ER3435"
"Clostridioides difficile","Clostridioides difficile 020696"
"Klebsiella variicola","Klebsiella variicola 15WZ-82"
"Escherichia coli","Escherichia coli AQ15"
"Loigolactobacillus coryniformis","Lactobacillus coryniformis subsp. coryniformis KCTC 3167 = DSM 20001"
"Escherichia coli","Escherichia coli PapM-36-2"
"Streptococcus dysgalactiae","Streptococcus dysgalactiae NCTC6403"
"Xenorhabdus budapestensis","Xenorhabdus budapestensis C72"
"Pseudomonas aeruginosa","Pseudomonas aeruginosa 124"
"Metabacillus sp. KUDC1714","Metabacillus sp. KUDC1714"
"Brucella canis","Brucella canis 2009013648"
"Pseudomonas sp. CFSAN084952","Pseudomonas sp. CFSAN084952"
"Thiomonas sp. CB2","Thiomonas sp. CB2"
"Ralstonia solanacearum","Ralstonia solanacearum 203"
"Escherichia coli","Escherichia coli O45:H2 FWSEC0003"
"Proteus mirabilis","Proteus mirabilis FDAARGOS_81"
"Sulfolobus acidocaldarius","Sulfolobus acidocaldarius NG05B_CO5_07"
"Mycobacterium kansasii","Mycobacterium kansasii 824"
"Escherichia coli","Escherichia coli O157:H7 FRIK804"
"Parvimonas micra","Parvimonas micra NCTC11808"
"Enterococcus durans","Enterococcus durans KLDS 6.0930"
"Pseudomonas syringae","Pseudomonas syringae CAS02"
"Staphylococcus aureus","Staphylococcus aureus SCDR-SA1"
"Brevibacterium sandarakinum","Brevibacterium sandarakinum DSM 22082"
"Altererythrobacter sp. B11","Altererythrobacter sp. B11"
"Aeromonas schubertii","Aeromonas schubertii LF1708"
"Leptospira interrogans","Leptospira interrogans serovar Linhai str. 56609"
"Mycobacterium kansasii","Mycobacterium kansasii 662"
"Butyrivibrio fibrisolvens","Butyrivibrio fibrisolvens 16/4"
"Enterobacter cloacae","Enterobacter cloacae EN3600"
"Paraburkholderia phymatum","Paraburkholderia phymatum STM815"
"Escherichia coli","Escherichia coli 26561"
"Pseudomonas stutzeri","Pseudomonas stutzeri 19SMN4"
"Rhizobium etli","Rhizobium etli TAL 182"
"Clostridium botulinum","Clostridium botulinum CFSAN034202"
"Klebsiella pneumoniae","Klebsiella pneumoniae E16KP0287"
"Proteus mirabilis","Proteus mirabilis BB2000"
"Staphylococcus hominis","Staphylococcus hominis FDAARGOS_745"
"Dehalococcoides mccartyi","Dehalococcoides mccartyi KBVC2"
"Legionella longbeachae","Legionella longbeachae FDAARGOS_201"
"Klebsiella pneumoniae","Klebsiella pneumoniae FDAARGOS_440"
"Lysobacter arenosi","Lysobacter arenosi R19"
"Klebsiella pneumoniae","Klebsiella pneumoniae C16KP0050"
"Bacteroides fragilis","Bacteroides fragilis DK1985"
"Rothia aeria","Rothia aeria FDAARGOS_1137"
"Streptococcus pyogenes","Streptococcus pyogenes MGAS11115"
"Leucobacter triazinivorans","Leucobacter triazinivorans JW-1"
"Streptococcus agalactiae","Streptococcus agalactiae SA53"
"Helicobacter pylori","Helicobacter pylori BM012S"
"Staphylococcus aureus","Staphylococcus aureus GHA11"
"Mesoplasma florum","Mesoplasma florum MouA-2"
"Bordetella parapertussis","Bordetella parapertussis J280"
"Pseudomonas aeruginosa","Pseudomonas aeruginosa PA_D5"
"Mycobacteroides saopaulense","Mycobacteroides saopaulense EPM10906"
"Shigella flexneri","Shigella flexneri 837"
"Streptococcus suis","Streptococcus suis ZY05719"
"Nitrosococcus oceani","Nitrosococcus oceani ATCC 19707"
"Klebsiella pneumoniae","Klebsiella pneumoniae CRKP-2297"
"Comamonas testosteroni","Comamonas testosteroni G1"
"Neisseria meningitidis","Neisseria meningitidis M01-240355"
"Streptomyces sp. 11-1-2","Streptomyces sp. 11-1-2"
"Enterococcus mundtii","Enterococcus mundtii Pe103"
"Streptococcus pyogenes","Streptococcus pyogenes NGAS322"
"Staphylococcus aureus","Staphylococcus aureus subsp. aureus T0131"
"Klebsiella sp. LY","Klebsiella sp. LY"
"Limnospira fusiformis","Limnospira fusiformis SAG 85.79"
"Listeria monocytogenes","Listeria monocytogenes SLCC2376"
"Alcaligenes faecalis","Alcaligenes faecalis FDAARGOS_491"
"Myroides odoratimimus","Myroides odoratimimus PR63039"
"Clostridium isatidis","Clostridium isatidis DSM 15098"
"Burkholderia mallei","Burkholderia mallei Turkey3"
"Corynebacterium aurimucosum","Corynebacterium aurimucosum ATCC 700975"
"Mycolicibacterium sp. TY81","Mycolicibacterium sp. TY81"
"Streptococcus dysgalactiae","Streptococcus dysgalactiae subsp. dysgalactiae DB31752-13"
"Klebsiella pneumoniae","Klebsiella pneumoniae subsp. rhinoscleromatis SB3432"
"Erwinia amylovora","Erwinia amylovora FB-86"
"Sphingopyxis terrae","Sphingopyxis terrae subsp. terrae NBRC 15098 203-1"
"Stenotrophomonas maltophilia","Stenotrophomonas maltophilia R551-3"
"Enterococcus faecalis","Enterococcus faecalis FC"
"Flavobacterium psychrophilum","Flavobacterium psychrophilum P15/8B-11"
"Staphylococcus aureus","Staphylococcus aureus FORC_045"
"Janibacter sp. YB324","Janibacter sp. YB324"
"Enterobacter cloacae","Enterobacter cloacae 3849"
"Bacillus velezensis","Bacillus velezensis DR-08"
"Pseudomonas monteilii","Pseudomonas monteilii SB3078"
"Echinicola sp. LN3S3","Echinicola sp. LN3S3"
"Bacillus subtilis","Bacillus subtilis subsp. subtilis str. 168"
"Raoultella sp. X13","Raoultella sp. X13"
"Pseudomonas sp. TUM18999","Pseudomonas sp. TUM18999"
"Shewanella baltica","Shewanella baltica BA175"
"Bacillus anthracis","Bacillus anthracis STI-1"
"Campylobacter coli","Campylobacter coli CFSAN054106"
"Xanthomonas campestris","Xanthomonas campestris pv. campestris str. B100"
"Pseudomonas aeruginosa","Pseudomonas aeruginosa IMP-13"
"Yersinia pestis","Yersinia pestis 3770"
"Escherichia coli","Escherichia coli 109"
"Alteromonas mediterranea","Alteromonas mediterranea U8"
"Treponema pallidum","Treponema pallidum UW-148B2"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Enteritidis str. EC20122026"
"Bacillus cereus","Bacillus cereus CMCC P0011"
"Escherichia coli","Escherichia coli NCTC9699"
"Escherichia coli","Escherichia coli NRRL B-1109"
"Pedobacter sp. G11","Pedobacter sp. G11"
"Xanthomonas theicola","Xanthomonas theicola CFBP 4691"
"Proteus mirabilis","Proteus mirabilis PmBJ020"
"Escherichia coli","Escherichia coli MRSN352231"
"Sphingopyxis fribergensis","Sphingopyxis fribergensis Kp5.2"
"Escherichia coli","Escherichia coli Ecol_AZ161"
"candidate division TM6 bacterium GW2011_GWF2_28_16","candidate division TM6 bacterium GW2011_GWF2_28_16"
"Neochlamydia sp. S13","Neochlamydia sp. S13"
"Agrobacterium tumefaciens","Agrobacterium tumefaciens 183"
"Bacillus anthracis","Bacillus anthracis str. A0248"
"Klebsiella pneumoniae","Klebsiella pneumoniae subsp. pneumoniae SCKP020079"
"Lactobacillus acidophilus","Lactobacillus acidophilus YT1"
"Escherichia coli","Escherichia coli O8:H8 16F5M1D1"
"Pseudomonas aeruginosa","Pseudomonas aeruginosa PAO581"
"Klebsiella pneumoniae","Klebsiella pneumoniae KPNIH39"
"Microbacterium oryzae","Microbacterium oryzae MB-10"
"Yersinia enterocolitica","Yersinia enterocolitica YE1"
"Leptospira interrogans","Leptospira interrogans serovar Icterohaemorrhagiae Langkawi"
"Salmonella enterica","Salmonella enterica FDAARGOS_708"
"Geobacillus thermocatenulatus","Geobacillus thermocatenulatus KCTC 3921"
"Bacillus cereus","Bacillus cereus HBL-AI"
"Lactiplantibacillus plantarum","Lactiplantibacillus plantarum SRCM103357"
"Marisediminicola antarctica","Marisediminicola antarctica ZS314"
"Escherichia coli","Escherichia coli CV839-15"
"Pararhodospirillum photometricum","Pararhodospirillum photometricum DSM 122"
"Bacillus amyloliquefaciens","Bacillus amyloliquefaciens L-S60"
"Propionibacterium freudenreichii","Propionibacterium freudenreichii subsp. freudenreichii"
"Sphingopyxis sp. LPB0140","Sphingopyxis sp. LPB0140"
"Staphylococcus haemolyticus","Staphylococcus haemolyticus 83131A"
"Alkalitalea saponilacus","Alkalitalea saponilacus DSM 24412"
"Bacillus subtilis","Bacillus subtilis SRCM103612"
"Mucinivorans hirudinis","Mucinivorans hirudinis M3"
"Brevibacillus brevis","Brevibacillus brevis NBRC 100599 NBRC 100599 (= 47)"
"Synechococcus sp. PCC 73109","Synechococcus sp. PCC 73109"
"Streptomyces fulvissimus","Streptomyces fulvissimus NA06532"
"Escherichia coli","Escherichia coli S42"
"Bifidobacterium longum","Bifidobacterium longum subsp. longum JCM 7053"
"Corynebacterium minutissimum","Corynebacterium minutissimum FDAARGOS_894"
"Klebsiella pneumoniae","Klebsiella pneumoniae E16KP0172"
"Latilactobacillus sakei","Latilactobacillus sakei WiKim0063"
"Klebsiella michiganensis","Klebsiella michiganensis THO-011"
"Polaribacter vadi","Polaribacter vadi LPB0003"
"Bacillus safensis","Bacillus safensis KCTC 12796BP"
"Klebsiella pneumoniae","Klebsiella pneumoniae subsp. pneumoniae KPNIH24"
"Campylobacter concisus","Campylobacter concisus P13UCO-S1"
"Corynebacterium tuberculostearicum","Corynebacterium tuberculostearicum FDAARGOS_1117"
"Helicobacter pylori","Helicobacter pylori v225d"
"Streptococcus agalactiae","Streptococcus agalactiae B507"
"Dictyoglomus thermophilum","Dictyoglomus thermophilum H-6-12"
"Tatumella citrea","Tatumella citrea DSM 13699"
"Chromohalobacter salexigens","Chromohalobacter salexigens DSM 3043"
"Neisseria meningitidis","Neisseria meningitidis M08000"
"Parageobacillus toebii","Parageobacillus toebii NBRC 107807 DSM 14590"
"Coxiella burnetii","Coxiella burnetii Scurry_Q217"
"Escherichia coli","Escherichia coli O157:H7 JEONG-1266"
"Enterobacter hormaechei","Enterobacter hormaechei Eho-E4"
"Lactobacillus acidophilus","Lactobacillus acidophilus La-14"
"Corynebacterium diphtheriae","Corynebacterium diphtheriae subsp. lausannense CMCNS703"
"Streptococcus pluranimalium","Streptococcus pluranimalium 14A0014"
"Stenotrophomonas maltophilia","Stenotrophomonas maltophilia SKK55"
"Escherichia coli","Escherichia coli RR1"
"Brucella melitensis","Brucella melitensis 2010724553"
"Mycobacterium tuberculosis","Mycobacterium tuberculosis 0B259XDR"
"Enterococcus faecium","Enterococcus faecium WGS1811-4-7"
"Treponema paraluiscuniculi","Treponema paraluiscuniculi Cuniculi A"
"Escherichia coli","Escherichia coli SCU-152"
"Streptomyces sp. LBUM 1475","Streptomyces sp. LBUM 1475"
"Rhodococcus opacus","Rhodococcus opacus R7"
"Streptococcus pneumoniae","Streptococcus pneumoniae NCTC7465"
"Lactobacillus helveticus","Lactobacillus helveticus DPC 4571"
"Escherichia coli","Escherichia coli ECY44"
"Streptococcus agalactiae","Streptococcus agalactiae SA16"
"Xanthomonas oryzae","Xanthomonas oryzae pv. oryzae CFBP7325"
"Streptococcus mutans","Streptococcus mutans NG8"
"Streptomyces alboniger","Streptomyces alboniger ATCC 12461"
"Candidatus Methylomirabilis oxyfera","Candidatus Methylomirabilis oxyfera"
"Leclercia sp. 29361","Leclercia sp. 29361"
"Pseudomonas savastanoi","Pseudomonas savastanoi pv. savastanoi NCPPB 3335"
"Brenneria goodwinii","Brenneria goodwinii FRB141"
"Clostridium botulinum","Clostridium botulinum Mauritius"
"Pantoea sp. SM3640","Pantoea sp. SM3640"
"Xanthomonas oryzae","Xanthomonas oryzae pv. oryzae ITCCBB0002"
"Streptococcus salivarius","Streptococcus salivarius CCHSS3"
"Lactiplantibacillus plantarum","Lactiplantibacillus plantarum TMW 1.1308"
"Sphingomonas wittichii","Sphingomonas wittichii RW1"
"Chryseobacterium nakagawai","Chryseobacterium nakagawai NCTC13529"
"Butyricimonas faecalis","Butyricimonas faecalis H184"
"Stenotrophomonas maltophilia","Stenotrophomonas maltophilia Oak Ridge strain 02"
"Phocaeicola dorei","Phocaeicola dorei JR01"
"Staphylococcus aureus","Staphylococcus aureus RKI4"
"Fusobacterium nucleatum","Fusobacterium nucleatum subsp. animalis KCOM 1279"
"Bacillus amyloliquefaciens","Bacillus amyloliquefaciens HM618"
"Burkholderia anthina","Burkholderia anthina BJQ0011"
"Staphylococcus chromogenes","Staphylococcus chromogenes 20B"
"Prevotella intermedia","Prevotella intermedia KCOM 2033"
"Sphingopyxis granuli","Sphingopyxis granuli ku-sg"
"Paraburkholderia acidisoli","Paraburkholderia acidisoli DHF22"
"Thermus aquaticus","Thermus aquaticus Y51MC23"
