from,to
"Pseudomonas aeruginosa","Pseudomonas aeruginosa PGN5"
"Enterobacter hormaechei","Enterobacter hormaechei SCEH020042"
"Pseudomonas","Pseudomonas sp. ADAK7"
"Candidatus Moanabacter tarae","Candidatus Moanabacter tarae TARA_B100001123"
"Candidatus Methylopumilus universalis","Candidatus Methylopumilus universalis MMS-RII-56"
"Oxalobacteraceae","Herminiimonas"
"Candidatus Caldarchaeum","Candidatus Caldarchaeum subterraneum"
"Acinetobacter junii","Acinetobacter junii WCHAJ59"
"Agrobacterium tumefaciens","Agrobacterium tumefaciens FDAARGOS_1048"
"Acinetobacter","Acinetobacter sp. DUT-2"
"Actinobacillus","Actinobacillus indolicus"
"Heliorestis","Heliorestis convoluta"
"Bordetella pertussis","Bordetella pertussis H374"
"Clostridium acetobutylicum","Clostridium acetobutylicum ATCC 824"
"Clostridium fermenticellae","Clostridium fermenticellae JN500901"
"Ralstonia solanacearum","Ralstonia solanacearum FJAT1303.F1"
"Escherichia coli","Escherichia coli LD91-1"
"Burkholderia thailandensis","Burkholderia thailandensis 2003015869"
"Diaphorobacter","Diaphorobacter sp. HDW4B"
"Enterococcus faecalis","Enterococcus faecalis FC"
"Dyadobacter","Dyadobacter sp. Q3-56"
"Pseudomonas","Pseudomonas sediminis"
"Holophagae","Thermotomaculales"
"Peptococcaceae","Desulfofarcimen"
"Curtobacterium","Curtobacterium sp. SGAir0471"
"Aliivibrio salmonicida","Aliivibrio salmonicida LFI1238"
"Streptococcus equinus","Streptococcus equinus CNU G6"
"Ereboglobus luteus","Ereboglobus luteus Ho45"
"Pseudomonas aeruginosa","Pseudomonas aeruginosa CCBH4851"
"Streptococcus mutans","Streptococcus mutans NN2025"
"Lacticaseibacillus paracasei","Lacticaseibacillus paracasei ZFM54"
"Staphylococcus argenteus","Staphylococcus argenteus 58113"
"Chlamydia trachomatis","Chlamydia trachomatis SQ12"
"Corynebacterium endometrii","Corynebacterium endometrii LMM-1653"
"Dehalococcoidaceae","Dehalococcoides"
"Staphylococcus aureus","Staphylococcus aureus 2395 USA500"
"Streptococcus thermophilus","Streptococcus thermophilus 24738"
"Bacillus velezensis","Bacillus velezensis NAU-B3"
"Brachybacterium saurashtrense","Brachybacterium saurashtrense DSM 23186"
"Pseudomonas aeruginosa","Pseudomonas aeruginosa PGN4"
"Thermoproteaceae","Caldivirga"
"Acinetobacter towneri","Acinetobacter towneri 205"
"Mycobacterium basiliense","Mycobacterium basiliense DSM 104308"
"Escherichia coli","Escherichia coli 109"
"Enterococcus hirae","Enterococcus hirae NCTC12368"
"Enterobacter bugandensis","Enterobacter bugandensis STN0717-56"
"Francisella tularensis","Francisella tularensis subsp. holarctica LVS"
"Aerococcus urinae","Aerococcus urinae CCUG36881"
"Chromobacterium violaceum","Chromobacterium violaceum CV1197"
"Escherichia coli","Escherichia coli FDAARGOS_1059"
"Aggregatibacter actinomycetemcomitans","Aggregatibacter actinomycetemcomitans D11S-1"
"Escherichia coli","Escherichia coli BH100L"
"Ottowia sp. oral taxon 894","Ottowia sp. oral taxon 894 W10237"
"Bacillus cereus","Bacillus cereus FDAARGOS_781"
"Massilia plicata","Massilia plicata DSM 17505"
"Listeria monocytogenes","Listeria monocytogenes N53-1"
"Chloroflexi","Anaerolineae"
"Klebsiella pneumoniae","Klebsiella pneumoniae subsp. pneumoniae KC-Pl-HB1"
"Pontibacter korlensis","Pontibacter korlensis X14-1T"
"Thermococcus piezophilus","Thermococcus piezophilus CDGS"
"Streptococcus pyogenes","Streptococcus pyogenes emm64.3"
"Siansivirga zeaxanthinifaciens","Siansivirga zeaxanthinifaciens CC-SAMT-1"
"Klebsiella pneumoniae","Klebsiella pneumoniae subsp. pneumoniae JNM8C2"
"Pseudomonas","Pseudomonas sp. NIBRBAC000502773"
"Neisseria meningitidis","Neisseria meningitidis M22801"
"Streptococcus thermophilus","Streptococcus thermophilus LMD-9"
"Thermodesulfobacteriaceae","Caldimicrobium"
"Klebsiella variicola","Klebsiella variicola KP2757"
"Amedibacterium","Amedibacterium intestinale"
"Pseudomonas","Pseudomonas sp. PDNC002"
"Listeria monocytogenes","Listeria monocytogenes SLCC2479"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Enteritidis str. EC20120581"
"Thermus thermophilus","Thermus thermophilus AA2-29"
"Brucella abortus","Brucella abortus B4"
"Brucella abortus","Brucella abortus bv. 9 str. C68"
"Ralstonia solanacearum","Ralstonia solanacearum IPO1609"
"Phaeobacter gallaeciensis","Phaeobacter gallaeciensis JL2886"
"Streptococcus suis","Streptococcus suis SC183"
"Nocardia","Nocardia sp. WCH-YHL-001"
"Sulfolobus","Sulfolobus acidocaldarius"
"Thermomonas","Thermomonas carbonis"
"Neisseria meningitidis","Neisseria meningitidis M07162"
"Erysipelatoclostridium ramosum","Erysipelatoclostridium ramosum DSM 1402"
"Elusimicrobia","Endomicrobia"
"Lachnospiraceae","Lachnospiraceae bacterium NSJ-38"
"Bacillus","Bacillus oleronius"
"Micromonospora","Micromonospora sp. WMMC415"
"Croceicoccus marinus","Croceicoccus marinus OT19"
"Acidithiobacillus","Acidithiobacillus ferrivorans"
"Bordetella holmesii","Bordetella holmesii H807"
"Streptomyces","Streptomyces sp. WAC00288"
"Clostridium","Clostridium sporogenes"
"Enterococcus durans","Enterococcus durans KCTC 13289"
"Enterococcus faecium","Enterococcus faecium BA17124"
"Treponema pallidum","Treponema pallidum subsp. pallidum PT_SIF1156"
"Shewanella","Shewanella sp. MR-7"
"Enterococcus mundtii","Enterococcus mundtii QU 25 QU25"
"Bacillus anthracis","Bacillus anthracis PAK-1"
"Flavobacterium psychrophilum","Flavobacterium psychrophilum V3-5"
"Synechococcus","Synechococcus sp. SYN20"
"Mucilaginibacter rubeus","Mucilaginibacter rubeus P2-22.5"
"Lactococcus lactis","Lactococcus lactis subsp. lactis UC11"
"Bordetella holmesii","Bordetella holmesii F061"
"Haemophilus aegyptius","Haemophilus aegyptius NCTC8502"
"Advenella mimigardefordensis","Advenella mimigardefordensis DPN7"
"Orbales","Orbaceae"
"Lactiplantibacillus plantarum","Lactiplantibacillus plantarum JBE490"
"Sinorhizobium meliloti","Sinorhizobium meliloti BL225C"
"Corynebacterium camporealensis","Corynebacterium camporealensis DSM 44610"
"Methanothermobacter","Methanothermobacter sp. MT-2"
"Campylobacter jejuni","Campylobacter jejuni subsp. jejuni 00-2425"
"Streptococcus","Streptococcus urinalis"
"Edwardsiella tarda","Edwardsiella tarda KC-Pc-HB1"
"Bifidobacterium bifidum","Bifidobacterium bifidum S17"
"Streptococcus pneumoniae","Streptococcus pneumoniae D39V"
"Shigella sonnei","Shigella sonnei 866"
"Moraxella nonliquefaciens","Moraxella nonliquefaciens FDAARGOS_869"
"Pseudomonas coronafaciens","Pseudomonas coronafaciens X-1"
"Serratia marcescens","Serratia marcescens 1274"
"Cryobacterium","Cryobacterium sp. LW097"
"Rahnella aquatilis","Rahnella aquatilis MEM40"
"Shigella flexneri","Shigella flexneri FDAARGOS_692"
"Nocardioides","Nocardioides sp. HDW12B"
"Vibrio anguillarum","Vibrio anguillarum MHK3"
"Lacimicrobium alkaliphilum","Lacimicrobium alkaliphilum YelD216"
"Arachnia propionica","Pseudopropionibacterium propionicum NCTC12967"
"Klebsiella pneumoniae","Klebsiella pneumoniae D17KP0013"
"Enterococcus faecium","Enterococcus faecium isolate 2014-VREF-268"
"Vibrio anguillarum","Vibrio anguillarum PF4-E2-R1"
"Stenotrophomonas maltophilia","Stenotrophomonas maltophilia UHH_PC240"
"Yersinia","Yersinia canariae"
"Staphylococcus aureus","Staphylococcus aureus CFSAN018749"
"Lactiplantibacillus plantarum","Lactiplantibacillus plantarum NCIMB8826"
"Rhodococcus hoagii","Rhodococcus hoagii DSSKP-R-001"
"Devosiaceae","Devosia"
"Escherichia coli","Escherichia coli PSUO78"
"Mycobacterium intracellulare","Mycobacterium intracellulare FLAC0133"
"Bythopirellula goksoyri","Bythopirellula goksoyri Pr1d"
"Bacillus velezensis","Bacillus velezensis M75"
"Wolbachia","Wolbachia endosymbiont of Folsomia candida"
"Fibrella aestuarina","Fibrella aestuarina BUZ 2"
"Glutamicibacter","Glutamicibacter arilaitensis"
"Escherichia coli","Escherichia coli YPE3"
"Escherichia coli","Escherichia coli CREC-629"
"Bordetella parapertussis","Bordetella parapertussis J279"
"Escherichia coli","Escherichia coli BR14-DEC"
"Brachybacterium","Brachybacterium ginsengisoli"
"Paenibacillus","Paenibacillus sp. lzh-N1"
"Escherichia coli","Escherichia coli 319"
"Escherichia coli","Escherichia coli 1943"
"Klebsiella pneumoniae","Klebsiella pneumoniae AR_0139"
"Pseudomonas","Pseudomonas kribbensis"
"Flavobacteriaceae","Lacinutrix"
"Pseudomonas rhodesiae","Pseudomonas rhodesiae BS2777"
"Streptomyces","Streptomyces qaidamensis"
"Bradyrhizobium guangzhouense","Bradyrhizobium guangzhouense CCBAU 51670"
"Staphylococcus lugdunensis","Staphylococcus lugdunensis VISLISI_21"
"Bacillus amyloliquefaciens","Bacillus amyloliquefaciens CC178"
"Streptococcus dysgalactiae","Streptococcus dysgalactiae subsp. equisimilis NCTC5370"
"Sphingomonas","Sphingomonas taxi"
"Enterococcus faecium","Enterococcus faecium Efaecium_ER04526.5A"
"Klebsiella pneumoniae","Klebsiella pneumoniae A16KP0135"
"Gammaproteobacteria","Immundisolibacterales"
"Escherichia coli","Escherichia coli DH1Ec104"
"Phyllobacterium","Phyllobacterium zundukense"
"Mycoplasma pneumoniae","Mycoplasma pneumoniae FL8"
"Mycoplasma synoviae","Mycoplasma synoviae MS-H"
"Streptococcus pneumoniae","Streptococcus pneumoniae A026"
"Pseudomonas fluorescens","Pseudomonas fluorescens Pt14"
"Bacteroidia","Marinilabiliales"
"Thermococcus","Thermococcus sp. 4557"
"Thermocrinis albus","Thermocrinis ruber DSM 12173"
"Rhizobium leguminosarum","Rhizobium leguminosarum A1"
"Porphyromonas gingivalis","Porphyromonas gingivalis W83"
"Streptococcus pyogenes","Streptococcus pyogenes STAB090229"
"Lactiplantibacillus plantarum","Lactiplantibacillus plantarum 8P-A3"
"Staphylococcus aureus","Staphylococcus aureus subsp. aureus NCTC 8325"
"Brucella abortus","Brucella abortus 28375"
"Rathayibacter","Rathayibacter sp. VKM Ac-2760"
"Haemophilus parainfluenzae","Haemophilus parainfluenzae M1C130_2"
"Escherichia coli","Escherichia coli O16:H48 PG20180059"
"Jiangella","Jiangella sp. DSM 45060"
"Oceanisphaera","Oceanisphaera profunda"
"Riemerella anatipestifer","Riemerella anatipestifer NCTC11014"
"Lactobacillaceae","Amylolactobacillus"
"Microbacterium protaetiae","Microbacterium protaetiae DFW100M-13"
"Verrucomicrobiales","Akkermansiaceae"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Enteritidis str. EC20121812"
"Pediococcus claussenii","Pediococcus claussenii ATCC BAA-344"
"Mycoplasma","Mycoplasma penetrans"
"Veillonella parvula","Veillonella parvula NCTC11810"
"Brucella melitensis","Brucella melitensis 20236"
"Listeria monocytogenes","Listeria monocytogenes M7"
"Serratia rubidaea","Serratia rubidaea 1122"
"Thalassobius gelatinovorus","Thalassobius gelatinovorus NEB572"
"Leuconostoc mesenteroides","Leuconostoc mesenteroides subsp. mesenteroides FM06"
"Escherichia coli","Escherichia coli strain Z247"
"Hyphomonas","Hyphomonas sp. KY3"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Newport str. CVM 21550"
"Phaeobacter inhibens","Phaeobacter inhibens P51"
"Streptomyces clavuligerus","Streptomyces clavuligerus F1D1"
"Proteus mirabilis","Proteus mirabilis PmBC1123"
"Nocardioidaceae","Pimelobacter"
"Bifidobacterium breve","Bifidobacterium breve JSRL01"
"Chlamydia psittaci","Chlamydia psittaci Rostinovo-70"
"Pseudonocardia","Pseudonocardia sp. EC080619-01"
"Moritella","Moritella yayanosii"
"Roseomonas mucosa","Roseomonas mucosa P37"
"Escherichia coli","Escherichia coli D8"
"Klebsiella pneumoniae","Klebsiella pneumoniae LS356"
"Clostridioides difficile","Clostridioides difficile CD9501"
"Methylobacterium","Methylobacterium oryzae"
"Bifidobacterium pseudocatenulatum","Bifidobacterium pseudocatenulatum D2CA"
"Pseudomonas aeruginosa","Pseudomonas aeruginosa M8A1"
"Streptococcus pyogenes","Streptococcus pyogenes MGAS29284"
"Curtobacterium","Curtobacterium sp. 9128"
"Pleurocapsales","Hyellaceae"
"Bacillus","Bacillus sp. E25"
"Bordetella pertussis","Bordetella pertussis B1865"
"Vibrio alfacsensis","Vibrio alfacsensis CAIM 1831"
"Vibrio owensii","Vibrio owensii 20160513VC2W"
"Avibacterium paragallinarum","Avibacterium paragallinarum ADL-AP02"
"Enterococcus faecium","Enterococcus faecium T110"
"Staphylococcus epidermidis","Staphylococcus epidermidis HD21-2"
"Morganella morganii","Morganella morganii Colony456"
"Aquicella lusitana","Aquicella lusitana SGT-39"
"Lacticaseibacillus rhamnosus","Lacticaseibacillus rhamnosus hsryfm 1301"
"Vibrio alginolyticus","Vibrio alginolyticus K09K1"
"Thermodesulfobium","Thermodesulfobium narugense"
"Leptospira interrogans","Leptospira interrogans R21"
"Pseudomonas fluorescens","Pseudomonas fluorescens MPDS"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Enteritidis str. SA20094642"
"Chlorobaculum limnaeum","Chlorobaculum limnaeum DSM 1677"
"Chlorobaculum tepidum","Chlorobaculum tepidum TLS"
"Melioribacteraceae","Melioribacter"
"Halomonas","Halomonas campisalis"
"Corynebacterium yudongzhengii","Corynebacterium yudongzhengii 2183"
"Propionibacterium","Propionibacterium sp. oral taxon 193"
"Lactococcus lactis","Lactococcus lactis AI06"
"Weissella cibaria","Weissella cibaria SRCM103448"
"Burkholderia cenocepacia","Burkholderia cenocepacia 842"
"Pelagibacterium halotolerans","Pelagibacterium halotolerans B2"
"Mycoplasma pneumoniae","Mycoplasma pneumoniae 10-1110"
"Escherichia coli","Escherichia coli LD22-1"
"Companilactobacillus","Companilactobacillus allii"
"Microcystis aeruginosa","Microcystis aeruginosa NIES-2481"
"Klebsiella pneumoniae","Klebsiella pneumoniae 500_1420"
"Desulfitobacterium","Desulfitobacterium hafniense"
"Escherichia coli","Escherichia coli RM13752"
"Mycobacterium","Mycobacterium tuberculosis"
"Helicobacter","Helicobacter hepaticus"
"Flavobacteriaceae","Psychroflexus"
"Bacillus paralicheniformis","Bacillus paralicheniformis ATCC 9945a"
"Ralstonia solanacearum","Ralstonia solanacearum Phyl III-seqv23"
"Bacillus licheniformis","Bacillus licheniformis NCTC8721"
"Levilactobacillus brevis","Lactobacillus brevis ATCC 367"
"Acinetobacter baumannii","Acinetobacter baumannii FDAARGOS_1036"
"Escherichia coli","Escherichia coli RM9387"
"Micromonospora purpureochromogenes","Micromonospora purpureochromogenes DSM 43821"
"Lysobacter","Lysobacter lycopersici"
"Bacillus cereus","Bacillus cereus D12_2"
"Leisingera","Leisingera sp. NJS201"
"Staphylococcus schleiferi","Staphylococcus schleiferi 2142-05"
"Tessaracoccus","Tessaracoccus defluvii"
"Lacrimispora saccharolytica","Lacrimispora saccharolytica FDAARGOS_1340"
"Brasilonema sennae","Brasilonema sennae CENA114"
"Mycobacterium","Mycobacterium seoulense"
"Burkholderia cenocepacia","Burkholderia cenocepacia GIMC4560:Bcn122"
"Rothia mucilaginosa","Rothia mucilaginosa NUM-Rm6536"
"Campylobacter coli","Campylobacter coli WA333"
"Burkholderia pseudomallei","Burkholderia pseudomallei BEK"
"Cellulomonas","Cellulomonas fimi"
"Virgibacillus","Virgibacillus necropolis"
"Bacillus velezensis","Bacillus velezensis UTB96"
"Brachyspira intermedia","Brachyspira intermedia PWS/A"
"Burkholderia mallei","Burkholderia mallei Turkey2"
"Lactococcus lactis","Lactococcus lactis subsp. lactis F44"
"Mycoplasma pneumoniae","Mycoplasma pneumoniae FL1"
"Aeromonas hydrophila","Aeromonas hydrophila WP7-S18-ESBL-06"
"Pseudomonas aeruginosa","Pseudomonas aeruginosa CR1"
"Elizabethkingia anophelis","Elizabethkingia anophelis AR4-6"
"Paenibacillus","Paenibacillus sp. HB172198"
"Thermoanaerobacteraceae","Carboxydothermus"
"Pandoraea","Pandoraea thiooxydans"
"Labilitrichaceae","Labilithrix"
"Brucella abortus","Brucella abortus bv. 6 str. 870"
"Mesorhizobium oceanicum","Mesorhizobium oceanicum B7"
"Bacillus","Bacillus sp. DSL-17"
"Legionella pneumophila","Legionella pneumophila D-7631"
"Escherichia coli","Escherichia coli ecMN1F"
"Eggerthellaceae","Adlercreutzia"
"Enterococcus","Enterococcus casseliflavus"
"Thermococcus barophilus","Thermococcus barophilus CH5"
"Salmonella enterica","Salmonella enterica QH"
"Citrobacter freundii","Citrobacter freundii N16-03880"
"Citrobacter","Citrobacter sp. B72"
"Campylobacter jejuni","Campylobacter jejuni CJ677CC520"
"Mycobacteriaceae","Mycolicibacillus"
"Hydrogenophaga","Hydrogenophaga sp. PBC"
"Curvibacter","Curvibacter putative symbiont of Hydra magnipapillata"
"Pectobacterium parmentieri","Pectobacterium parmentieri IFB5486"
"Sinorhizobium medicae","Sinorhizobium medicae WSM419"
"Dyadobacter","Dyadobacter fermentans"
"Chlamydia muridarum","Chlamydia muridarum Nigg3"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Enteritidis str. EC20121746"
"Neisseria meningitidis","Neisseria meningitidis M07165"
"Methanothermobacter","Methanothermobacter wolfeii"
"Phaeobacter piscinae","Phaeobacter piscinae P71"
"Mesoplasma florum","Mesoplasma florum MQ3"
"Acinetobacter baumannii","Acinetobacter baumannii VB2107"
"Betaproteobacteria","Candidatus Accumulibacter"
"Escherichia coli","Escherichia coli 1500"
"Haemophilus influenzae","Haemophilus influenzae P669-6977"
"Haemophilus influenzae","Haemophilus influenzae 5P28H1"
"Escherichia coli","Escherichia coli Z1002"
"Pseudomonas monteilii","Pseudomonas monteilii SB3101"
"Escherichia coli","Escherichia coli CFSAN061762"
"Cutibacterium acnes","Cutibacterium acnes SZ2"
"Raoultella","Raoultella terrigena"
"Niabella soli","Niabella soli DSM 19437"
"Gemmatimonas","Gemmatimonas phototrophica"
"Sphingomonas","Sphingomonas sp. NIC1"
"Klebsiella pneumoniae","Klebsiella pneumoniae AR_0142"
"Alphaproteobacteria","Alphaproteobacteria bacterium R1DC25"
"Limosilactobacillus fermentum","Limosilactobacillus fermentum HFD1"
"Staphylococcus aureus","Staphylococcus aureus 04-002"
"Klebsiella pneumoniae","Klebsiella pneumoniae E16KP0268"
"Psychrobacter","Psychrobacter sp. 28M-43"
"Campylobacter coli","Campylobacter coli 14983A"
"Rhodococcus koreensis","Rhodococcus koreensis R85"
"Klebsiella pneumoniae","Klebsiella pneumoniae C17KP0063"
"Enterobacter cloacae complex sp.","Enterobacter cloacae complex sp. N13-01531"
"Chlamydia suis","Chlamydia suis R19"
"Nitrosopumilus adriaticus","Nitrosopumilus adriaticus NF5"
"Xanthobacter autotrophicus","Xanthobacter autotrophicus Py2"
"Actinobacillus","Actinobacillus delphinicola"
"Bacteria","Spirochaetes"
"Streptococcus pyogenes","Streptococcus pyogenes MGAS28330"
"Streptococcus pneumoniae","Streptococcus pneumoniae 2245STDY6020221"
"Acidithiobacillus thiooxidans","Acidithiobacillus thiooxidans ATCC 19377"
"Ureaplasma parvum","Ureaplasma parvum hebnu3h04"
"Methanocaldococcus","Methanocaldococcus jannaschii"
"Corynebacterium pseudotuberculosis","Corynebacterium pseudotuberculosis PA01"
"Streptococcus agalactiae","Streptococcus agalactiae NEM316"
"Campylobacter coli","Campylobacter coli YH503"
"Bacteria","Candidatus Bipolaricaulota"
"Klebsiella pneumoniae","Klebsiella pneumoniae P1428"
"Escherichia coli","Escherichia coli PSUO103"
"Bacillus subtilis","Bacillus subtilis subsp. subtilis NCIB 3610 = ATCC 6051 = DSM 10"
"Candidatus Fermentimicrarchaeales","Candidatus Fermentimicrarchaeaceae"
"Candidatus Koribacter","Candidatus Koribacter versatilis"
"Bordetella pertussis","Bordetella pertussis B3658"
"Actibacterium","Confluentimicrobium sp. EMB200-NS6"
"Mammaliicoccus","Mammaliicoccus fleurettii"
"Enterococcus faecium","Enterococcus faecium BP657"
"Listeria seeligeri","Listeria seeligeri RR4"
"Deferribacteres","Deferribacterales"
